   0.4450000    9.9999929314e-01    1.0000000000e-08    4.8580889650e-01    1.5625000000e-02    1.5625000000e-02    3.9062500000e-03    2.9385283273e-01   -1.3573256108e+01    6.7658234671e-03   -4.0914501450e-01    3.5884206157e-01   -8.1793395001e-02    5.1166454613e-02
   0.4500000    1.0001580264e+00    1.0000000000e-08    5.0123185388e-01    1.5625000000e-02    1.5625000000e-02    3.9062500000e-03    2.9447529309e-01   -1.4009834592e+01    6.7658234671e-03   -4.0869720418e-01    3.5884208501e-01   -8.2279693761e-02    5.1931679345e-02
   0.4550000    1.0003393835e+00    1.0000000000e-08    5.1766402145e-01    1.5625000000e-02    1.5625000000e-02    3.9062500000e-03    2.9509644047e-01   -1.4470076895e+01    6.7658234671e-03   -4.0822896880e-01    3.5884210948e-01   -8.2903892298e-02    5.2705977205e-02
   0.4600000    1.0005461229e+00    1.0000000000e-08    5.3516573056e-01    1.5625000000e-02    1.5625000000e-02    3.9062500000e-03    2.9550981338e-01   -1.4955893625e+01    6.7658234671e-03   -4.0773904821e-01    3.5884213495e-01   -8.3458106716e-02    5.3489505347e-02
   0.4650000    1.0007812604e+00    1.0000000000e-08    5.5382860505e-01    1.5625000000e-02    1.5625000000e-02    3.9062500000e-03    2.9612879080e-01   -1.5469480980e+01    6.7658234671e-03   -4.0722606248e-01    3.5884216141e-01   -8.3938167615e-02    5.4282129058e-02
   0.4700000    1.0004045405e+00    1.0000000000e-08    5.7379110772e-01    3.9062500000e-03    3.9062500000e-03    2.0703125000e-01    2.9633482930e-01   -1.6013381840e+01    6.7658234671e-03   -4.0668848432e-01    3.5884218889e-01   -8.4352237133e-02    5.5084398920e-02
   0.4750000    9.9877986569e-01    1.0000000000e-08    5.9526042948e-01    3.9062500000e-03    3.9062500000e-03    1.9921875000e-01    2.9674647711e-01   -1.6590563244e+01    6.7658234671e-03   -4.0612460029e-01    3.5884221747e-01   -8.4988144896e-02    5.5896017010e-02
   0.4800000    9.9706029245e-01    1.0000000000e-08    6.1854351932e-01    3.9062500000e-03    3.9062500000e-03    1.9921875000e-01    2.9736288036e-01   -1.7204516338e+01    6.7658234671e-03   -4.0553245540e-01    3.5884224720e-01   -8.5545898325e-02    5.6717093369e-02
   0.4850000    9.9525372485e-01    1.0000000000e-08    6.4409169683e-01    3.9062500000e-03    3.9062500000e-03    1.9921875000e-01    2.9756806436e-01   -1.7859388307e+01    6.7658234671e-03   -4.0490977267e-01    3.5884227816e-01   -8.6020839068e-02    5.7547766467e-02
   0.4900000    9.9335936345e-01    1.0000000000e-08    6.7256619379e-01    3.9062500000e-03    3.9062500000e-03    1.9921875000e-01    2.9818276923e-01   -1.8560161729e+01    6.7658234671e-03   -4.0425383371e-01    3.5884231040e-01   -8.6408352854e-02    5.8388090549e-02
   0.4950000    9.9135592110e-01    1.0000000000e-08    7.0493728857e-01    3.9062500000e-03    3.9062500000e-03    1.9140625000e-01    2.9879620949e-01   -1.9312907652e+01    6.7658234671e-03   -4.0356129704e-01    3.5884234397e-01   -8.7019328692e-02    5.9238160192e-02
