   0.4200000    8.5000135192e-03    1.6927571707e-04
   0.4250000    8.5002922356e-03    1.7190670030e-04
   0.4300000    8.5005743261e-03    1.7451651229e-04
   0.4350000    8.5008591627e-03    1.7710502922e-04
   0.4400000    8.5011465284e-03    1.7967215956e-04
   0.4450000    8.5014365166e-03    1.8221784129e-04
   0.4500000    8.5017294494e-03    1.8474203919e-04
   0.4550000    8.5020257612e-03    1.8724474233e-04
   0.4600000    8.5023257991e-03    1.8972596175e-04
   0.4650000    8.5026295711e-03    1.9218572832e-04
   0.4700000    8.5029365551e-03    1.9462409080e-04
   0.4750000    8.5032456964e-03    1.9704111390e-04
   0.4800000    8.5035556299e-03    1.9943687648e-04
   0.4850000    8.5038650415e-03    2.0181146979e-04
   0.4900000    8.5041730074e-03    2.0416499589e-04
   0.4950000    8.5044791732e-03    2.0649756629e-04
   0.5000000    8.5047837325e-03    2.0880930071e-04
   0.5050000    8.5050872708e-03    2.1110032609e-04
   0.5100000    8.5053905727e-03    2.1337077573e-04
   0.5150000    8.5056944692e-03    2.1562078862e-04
   0.5200000    8.5059997358e-03    2.1785050878e-04
   0.5250000    8.5063070219e-03    2.2006008471e-04
   0.5300000    8.5066167927e-03    2.2224966892e-04
   0.5350000    8.5069292977e-03    2.2441941746e-04
   0.5400000    8.5072445870e-03    2.2656948960e-04
   0.5450000    8.5075625873e-03    2.2870004767e-04
   0.5500000    8.5078832087e-03    2.3081125693e-04
   0.5550000    8.5082064349e-03    2.3290328555e-04
   0.5600000    8.5085323483e-03    2.3497630463e-04
   0.5650000    8.5088610780e-03    2.3703048815e-04
   0.5700000    8.5091926896e-03    2.3906601294e-04
   0.5750000    8.5095270675e-03    2.4108305873e-04
   0.5800000    8.5098638367e-03    2.4308180825e-04
   0.5850000    8.5102023617e-03    2.4506244744e-04
   0.5900000    8.5105418274e-03    2.4702516551e-04
   0.5950000    8.5108813874e-03    2.4897015521e-04
   0.6000000    8.5112203344e-03    2.5089761273e-04
   0.6050000    8.5115582465e-03    2.5280773778e-04
   0.6100000    8.5118950607e-03    2.5470073353e-04
